RTC End Time Stamp,Zone Name,Zone PTID,RTC Zonal LBMP,RTC Zonal Losses,RTC Zonal Congestion,RTC Zonal Price Version
3/1/2024 19:30,HUD VL,61758,38.2,2.09,0,1
3/1/2024 19:30,LONGIL,61762,39.03,2.92,0,1
3/1/2024 19:30,MHK VL,61756,36.9,0.79,0,1
3/1/2024 19:30,MILLWD,61759,38.35,2.24,0,1
3/1/2024 19:30,N.Y.C.,61761,38.3,2.31,0.12,1
3/1/2024 19:30,NORTH,61755,36.72,0.61,0,1
3/1/2024 19:30,WEST,61752,32.21,-3.9,0,1
3/1/2024 19:45,CAPITL,61757,33.52,1.44,0,1
3/1/2024 19:45,CENTRL,61754,31.4,-0.68,0,1
3/1/2024 19:45,DUNWOD,61760,34.22,2.15,0,1
3/1/2024 19:45,GENESE,61753,29.76,-2.31,0,1
3/1/2024 19:45,HUD VL,61758,34,1.92,0,1
3/1/2024 19:45,LONGIL,61762,34.73,2.66,0,1
3/1/2024 19:45,MHK VL,61756,32.75,0.67,0,1
3/1/2024 19:45,MILLWD,61759,34.16,2.08,0,1
3/1/2024 19:45,N.Y.C.,61761,34.22,2.15,0,1
3/1/2024 19:45,NORTH,61755,32.39,0.32,0,1
3/1/2024 19:45,WEST,61752,28.87,-3.21,0,1
3/1/2024 20:00,CAPITL,61757,40.16,1.58,0,1
3/1/2024 20:00,CENTRL,61754,37.57,-1,0,1
3/1/2024 20:00,DUNWOD,61760,40.81,2.24,0,1
3/1/2024 20:00,GENESE,61753,35.48,-3.09,0.01,1
3/1/2024 20:00,HUD VL,61758,40.62,2.04,0,1
3/1/2024 20:00,LONGIL,61762,41.5,2.93,0,1
3/1/2024 20:00,MHK VL,61756,39.27,0.7,0,1
3/1/2024 20:00,MILLWD,61759,40.73,2.16,0,1
3/1/2024 20:00,N.Y.C.,61761,40.77,2.2,0,1
3/1/2024 20:00,NORTH,61755,39.27,0.7,0,1
3/1/2024 20:00,WEST,61752,34.25,-4.32,0.01,1
3/1/2024 20:15,CAPITL,61757,39,1.57,0,1
3/1/2024 20:15,CENTRL,61754,36.09,-1.16,0.17,1
3/1/2024 20:15,DUNWOD,61760,39.78,2.36,0,1
3/1/2024 20:15,GENESE,61753,34.13,-3,0.3,1
3/1/2024 20:15,HUD VL,61758,39.56,2.13,0,1
3/1/2024 20:15,LONGIL,61762,40.46,3.03,0,1
3/1/2024 20:15,MHK VL,61756,37.93,0.56,0.06,1
3/1/2024 20:15,MILLWD,61759,39.71,2.28,0,1
3/1/2024 20:15,N.Y.C.,61761,39.82,2.4,0,1
3/1/2024 20:15,NORTH,61755,38.02,0.6,0,1
3/1/2024 20:15,WEST,61752,32.87,-4.27,0.29,1
3/1/2024 20:30,CAPITL,61757,34.22,1.35,0,1
3/1/2024 20:30,CENTRL,61754,31.92,-0.95,0,1
3/1/2024 20:30,DUNWOD,61760,34.98,2.11,0,1
3/1/2024 20:30,GENESE,61753,30.14,-2.73,0,1
3/1/2024 20:30,HUD VL,61758,34.75,1.87,0,1
3/1/2024 20:30,LONGIL,61762,35.53,2.66,0,1
3/1/2024 20:30,MHK VL,61756,33.37,0.49,0,1
3/1/2024 20:30,MILLWD,61759,34.88,2.01,0,1
3/1/2024 20:30,N.Y.C.,61761,35.04,2.17,0,1
3/1/2024 20:30,NORTH,61755,33.33,0.46,0,1
3/1/2024 20:30,WEST,61752,29.06,-3.81,0,1
3/1/2024 20:45,CAPITL,61757,24.11,0.88,0,1
3/1/2024 20:45,CENTRL,61754,22.6,-0.63,0,1
3/1/2024 20:45,DUNWOD,61760,24.67,1.44,0,1
3/1/2024 20:45,GENESE,61753,21.32,-1.9,0,1
3/1/2024 20:45,HUD VL,61758,24.5,1.28,0,1
3/1/2024 20:45,LONGIL,61762,25.09,1.86,0,1
3/1/2024 20:45,MHK VL,61756,23.53,0.3,0,1
3/1/2024 20:45,MILLWD,61759,24.6,1.37,0,1
3/1/2024 20:45,N.Y.C.,61761,24.76,1.53,0,1
3/1/2024 20:45,NORTH,61755,23.58,0.35,0,1
3/1/2024 20:45,WEST,61752,20.6,-2.62,0,1
3/1/2024 21:00,CAPITL,61757,38.22,1.43,0,1
3/1/2024 21:00,CENTRL,61754,35.54,-1.07,0.18,1
3/1/2024 21:00,DUNWOD,61760,39.07,2.28,0,1
3/1/2024 21:00,GENESE,61753,33.36,-3.13,0.3,1
3/1/2024 21:00,HUD VL,61758,38.81,2.02,0,1
3/1/2024 21:00,LONGIL,61762,39.58,2.79,0,1
3/1/2024 21:00,MHK VL,61756,37.2,0.48,0.06,1
3/1/2024 21:00,MILLWD,61759,38.99,2.21,0,1
3/1/2024 21:00,N.Y.C.,61761,39.1,2.32,0,1
3/1/2024 21:00,NORTH,61755,37.3,0.51,0,1
3/1/2024 21:00,WEST,61752,32.08,-4.42,0.29,1
3/1/2024 21:15,CAPITL,61757,38.4,1.48,0,1
3/1/2024 21:15,CENTRL,61754,35.74,-1,0.19,1
3/1/2024 21:15,DUNWOD,61760,39.07,2.14,0,1
3/1/2024 21:15,GENESE,61753,33.46,-3.14,0.33,1
3/1/2024 21:15,HUD VL,61758,38.88,1.96,0,1
3/1/2024 21:15,LONGIL,61762,39.66,2.73,0,1
3/1/2024 21:15,MHK VL,61756,37.3,0.44,0.07,1
3/1/2024 21:15,MILLWD,61759,38.99,2.07,0,1
3/1/2024 21:15,N.Y.C.,61761,39,2.14,0.06,1
3/1/2024 21:15,NORTH,61755,37.44,0.52,0,1
3/1/2024 21:15,WEST,61752,32.25,-4.36,0.32,1
3/1/2024 21:30,CAPITL,61757,36.34,1.33,0,1
3/1/2024 21:30,CENTRL,61754,34.13,-0.87,0,1
3/1/2024 21:30,DUNWOD,61760,36.97,1.96,0,1
3/1/2024 21:30,GENESE,61753,32.03,-2.98,0,1
3/1/2024 21:30,HUD VL,61758,36.79,1.78,0,1
3/1/2024 21:30,LONGIL,61762,37.46,2.45,0,1
3/1/2024 21:30,MHK VL,61756,35.43,0.42,0,1
3/1/2024 21:30,MILLWD,61759,36.9,1.89,0,1
3/1/2024 21:30,N.Y.C.,61761,37,1.99,0,1
3/1/2024 21:30,NORTH,61755,35.6,0.59,0,1
3/1/2024 21:30,WEST,61752,30.98,-4.02,0,1
3/1/2024 21:45,CAPITL,61757,25.06,0.87,0,1
3/1/2024 21:45,CENTRL,61754,23.64,-0.56,0,1
3/1/2024 21:45,DUNWOD,61760,25.57,1.38,0,1
3/1/2024 21:45,GENESE,61753,22.28,-1.91,0,1
3/1/2024 21:45,HUD VL,61758,25.43,1.23,0,1
3/1/2024 21:45,LONGIL,61762,25.89,1.69,0,1
3/1/2024 21:45,MHK VL,61756,24.51,0.31,0,1
3/1/2024 21:45,MILLWD,61759,25.5,1.31,0,1
3/1/2024 21:45,N.Y.C.,61761,25.62,1.43,0,1
3/1/2024 21:45,NORTH,61755,24.58,0.39,0,1
3/1/2024 21:45,WEST,61752,21.65,-2.54,0,1
3/1/2024 22:00,CAPITL,61757,38.2,1.29,0,1
3/1/2024 22:00,CENTRL,61754,36.06,-0.85,0,1
3/1/2024 22:00,DUNWOD,61760,38.86,1.95,0,1
3/1/2024 22:00,GENESE,61753,34.22,-2.69,0,1
3/1/2024 22:00,HUD VL,61758,38.68,1.77,0,1
3/1/2024 22:00,LONGIL,61762,39.27,2.36,0,1
3/1/2024 22:00,MHK VL,61756,37.42,0.52,0,1
3/1/2024 22:00,MILLWD,61759,38.79,1.88,0,1
3/1/2024 22:00,N.Y.C.,61761,38.86,1.95,0,1
3/1/2024 22:00,NORTH,61755,37.68,0.78,0,1
3/1/2024 22:00,WEST,61752,33.4,-3.51,0,1
3/1/2024 22:15,CAPITL,61757,28.88,0.95,0,1
3/1/2024 22:15,CENTRL,61754,27.29,-0.64,0,1
3/1/2024 22:15,DUNWOD,61760,29.47,1.54,0,1
3/1/2024 22:15,GENESE,61753,26.17,-1.76,0,1
3/1/2024 22:15,HUD VL,61758,29.3,1.37,0,1
3/1/2024 22:15,LONGIL,61762,29.8,1.87,0,1
3/1/2024 22:15,MHK VL,61756,28.32,0.39,0,1
3/1/2024 22:15,MILLWD,61759,29.41,1.48,0,1
3/1/2024 22:15,N.Y.C.,61761,29.52,1.59,0,1
3/1/2024 22:15,NORTH,61755,28.46,0.53,0,1
3/1/2024 22:15,WEST,61752,25.67,-2.26,0,1
3/1/2024 22:30,CAPITL,61757,29.11,0.98,0,1
3/1/2024 22:30,CENTRL,61754,27.36,-0.76,0,1
3/1/2024 22:30,DUNWOD,61760,29.78,1.66,0,1
3/1/2024 22:30,GENESE,61753,26.24,-1.88,0,1
3/1/2024 22:30,HUD VL,61758,29.58,1.46,0,1
3/1/2024 22:30,LONGIL,61762,30.09,1.97,0,1
3/1/2024 22:30,MHK VL,61756,28.49,0.36,0,1
3/1/2024 22:30,MILLWD,61759,29.72,1.6,0,1
3/1/2024 22:30,N.Y.C.,61761,29.81,1.69,0,1
3/1/2024 22:30,NORTH,61755,28.52,0.39,0,1
3/1/2024 22:30,WEST,61752,25.62,-2.5,0,1
3/1/2024 22:45,CAPITL,61757,24.37,0.78,0,1
3/1/2024 22:45,CENTRL,61754,23.01,-0.59,0,1
3/1/2024 22:45,DUNWOD,61760,25.01,1.42,0,1
3/1/2024 22:45,GENESE,61753,22.04,-1.56,0,1
3/1/2024 22:45,HUD VL,61758,24.82,1.23,0,1
3/1/2024 22:45,LONGIL,61762,25.27,1.68,0,1
3/1/2024 22:45,MHK VL,61756,23.88,0.28,0,1
3/1/2024 22:45,MILLWD,61759,24.94,1.34,0,1
3/1/2024 22:45,N.Y.C.,61761,25.08,1.49,0,1
3/1/2024 22:45,NORTH,61755,23.88,0.28,0,1
3/1/2024 22:45,WEST,61752,21.59,-2.01,0,1
3/1/2024 23:00,CAPITL,61757,24.93,0.8,0,1
3/1/2024 23:00,CENTRL,61754,23.53,-0.6,0,1
3/1/2024 23:00,DUNWOD,61760,25.51,1.37,0,1
3/1/2024 23:00,GENESE,61753,22.42,-1.71,0,1
3/1/2024 23:00,HUD VL,61758,25.36,1.23,0,1
3/1/2024 23:00,LONGIL,61762,25.85,1.71,0,1
3/1/2024 23:00,MHK VL,61756,24.42,0.29,0,1
3/1/2024 23:00,MILLWD,61759,25.46,1.33,0,1
3/1/2024 23:00,N.Y.C.,61761,26.73,1.42,-1.17,1
3/1/2024 23:00,NORTH,61755,24.45,0.31,0,1
3/1/2024 23:00,WEST,61752,21.89,-2.24,0,1
3/1/2024 23:15,CAPITL,61757,24.8,0.79,0,1
3/1/2024 23:15,CENTRL,61754,23.43,-0.58,0,1
3/1/2024 23:15,DUNWOD,61760,25.33,1.32,0,1
3/1/2024 23:15,GENESE,61753,22.31,-1.7,0,1
3/1/2024 23:15,HUD VL,61758,25.19,1.18,0,1
3/1/2024 23:15,LONGIL,61762,25.64,1.63,0,1
3/1/2024 23:15,MHK VL,61756,24.35,0.34,0,1
3/1/2024 23:15,MILLWD,61759,25.28,1.27,0,1
3/1/2024 23:15,N.Y.C.,61761,26.58,1.37,-1.2,1
3/1/2024 23:15,NORTH,61755,24.32,0.31,0,1
3/1/2024 23:15,WEST,61752,21.78,-2.23,0,1
3/1/2024 23:30,CAPITL,61757,24.17,0.73,0,1
3/1/2024 23:30,CENTRL,61754,22.95,-0.49,0,1
3/1/2024 23:30,DUNWOD,61760,24.71,1.27,0,1
3/1/2024 23:30,GENESE,61753,21.83,-1.62,0,1
3/1/2024 23:30,HUD VL,61758,24.57,1.13,0,1
3/1/2024 23:30,LONGIL,61762,24.97,1.52,0,1
3/1/2024 23:30,MHK VL,61756,23.82,0.37,0,1
3/1/2024 23:30,MILLWD,61759,24.64,1.19,0,1
3/1/2024 23:30,N.Y.C.,61761,24.75,1.31,0,1
3/1/2024 23:30,NORTH,61755,23.86,0.42,0,1
3/1/2024 23:30,WEST,61752,21.38,-2.06,0,1
3/1/2024 23:45,CAPITL,61757,22.76,0.66,0,1
3/1/2024 23:45,CENTRL,61754,21.59,-0.51,0,1
3/1/2024 23:45,DUNWOD,61760,23.21,1.1,0,1
3/1/2024 23:45,GENESE,61753,20.69,-1.41,0,1
3/1/2024 23:45,HUD VL,61758,23.1,1,0,1
3/1/2024 23:45,LONGIL,61762,23.45,1.35,0,1
3/1/2024 23:45,MHK VL,61756,22.43,0.33,0,1
3/1/2024 23:45,MILLWD,61759,23.16,1.06,0,1
3/1/2024 23:45,N.Y.C.,61761,23.25,1.15,0,1
3/1/2024 23:45,NORTH,61755,22.52,0.42,0,1
3/1/2024 23:45,WEST,61752,20.31,-1.79,0,1
3/2/2024 0:00,CAPITL,61757,23.6,0.69,0,1
3/2/2024 0:00,CENTRL,61754,22.41,-0.5,0,1
3/2/2024 0:00,DUNWOD,61760,23.95,1.03,0,1
3/2/2024 0:00,GENESE,61753,21.72,-1.19,0,1
3/2/2024 0:00,HUD VL,61758,23.83,0.92,0,1
3/2/2024 0:00,LONGIL,61762,24.43,1.51,0,1
3/2/2024 0:00,MHK VL,61756,23.23,0.32,0,1
3/2/2024 0:00,MILLWD,61759,23.9,0.98,0,1
3/2/2024 0:00,N.Y.C.,61761,23.92,1.01,0,1
3/2/2024 0:00,NORTH,61755,23.44,0.53,0,1
3/2/2024 0:00,WEST,61752,21.51,-1.4,0,1
3/2/2024 0:15,CAPITL,61757,24.54,0.74,0,1
3/2/2024 0:15,CENTRL,61754,23.23,-0.57,0,1
3/2/2024 0:15,DUNWOD,61760,24.84,1.05,0,1
3/2/2024 0:15,GENESE,61753,22.49,-1.31,0,1
3/2/2024 0:15,HUD VL,61758,24.75,0.95,0,1
3/2/2024 0:15,LONGIL,61762,25.38,1.57,-0.01,1
3/2/2024 0:15,MHK VL,61756,24.06,0.26,0,1
3/2/2024 0:15,MILLWD,61759,24.8,1,0,1
3/2/2024 0:15,N.Y.C.,61761,24.82,1.02,0,1
3/2/2024 0:15,NORTH,61755,24.37,0.57,0,1
3/2/2024 0:15,WEST,61752,22.25,-1.55,0,1
3/2/2024 0:30,CAPITL,61757,24.41,0.73,0,1
3/2/2024 0:30,CENTRL,61754,22.99,-0.69,0,1
3/2/2024 0:30,DUNWOD,61760,24.72,1.04,0,1
3/2/2024 0:30,GENESE,61753,22.28,-1.4,0,1
3/2/2024 0:30,HUD VL,61758,24.62,0.95,0,1
3/2/2024 0:30,LONGIL,61762,25.19,1.52,0,1
3/2/2024 0:30,MHK VL,61756,23.91,0.24,0,1
3/2/2024 0:30,MILLWD,61759,24.67,0.99,0,1
3/2/2024 0:30,N.Y.C.,61761,24.67,0.99,0,1
3/2/2024 0:30,NORTH,61755,24.29,0.61,0,1
3/2/2024 0:30,WEST,61752,21.95,-1.73,0,1
3/2/2024 0:45,CAPITL,61757,22.5,0.68,0,1
3/2/2024 0:45,CENTRL,61754,21.12,-0.7,0,1
3/2/2024 0:45,DUNWOD,61760,22.81,0.98,0,1
3/2/2024 0:45,GENESE,61753,20.4,-1.42,0,1
3/2/2024 0:45,HUD VL,61758,22.72,0.9,0,1
3/2/2024 0:45,LONGIL,61762,23.22,1.4,0,1
3/2/2024 0:45,MHK VL,61756,22,0.17,0,1
3/2/2024 0:45,MILLWD,61759,22.76,0.94,0,1
3/2/2024 0:45,N.Y.C.,61761,22.78,0.96,0,1
3/2/2024 0:45,NORTH,61755,22.43,0.61,0,1
3/2/2024 0:45,WEST,61752,20.03,-1.79,0,1
3/2/2024 1:00,CAPITL,61757,22.79,0.69,0,1
3/2/2024 1:00,CENTRL,61754,21.35,-0.75,0,1
3/2/2024 1:00,DUNWOD,61760,23.14,1.04,0,1
3/2/2024 1:00,GENESE,61753,20.73,-1.37,0,1
3/2/2024 1:00,HUD VL,61758,23.03,0.93,0,1
3/2/2024 1:00,LONGIL,61762,23.58,1.48,0,1
3/2/2024 1:00,MHK VL,61756,22.28,0.18,0,1
3/2/2024 1:00,MILLWD,61759,23.1,1,0,1
3/2/2024 1:00,N.Y.C.,61761,23.12,1.02,0,1
3/2/2024 1:00,NORTH,61755,22.67,0.57,0,1
3/2/2024 1:00,WEST,61752,20.4,-1.7,0,1
3/2/2024 1:15,CAPITL,61757,22.7,0.66,0,1
3/2/2024 1:15,CENTRL,61754,21.33,-0.71,0,1
3/2/2024 1:15,DUNWOD,61760,23,0.97,0,1
3/2/2024 1:15,GENESE,61753,20.67,-1.37,0,1
3/2/2024 1:15,HUD VL,61758,22.92,0.88,0,1
3/2/2024 1:15,LONGIL,61762,23.47,1.43,0,1
3/2/2024 1:15,MHK VL,61756,22.23,0.2,0,1
3/2/2024 1:15,MILLWD,61759,22.98,0.95,0,1
3/2/2024 1:15,N.Y.C.,61761,22.96,0.93,0,1
3/2/2024 1:15,NORTH,61755,22.63,0.6,0,1
3/2/2024 1:15,WEST,61752,20.34,-1.7,0,1
3/2/2024 1:30,CAPITL,61757,22.62,0.64,0,1
3/2/2024 1:30,CENTRL,61754,21.37,-0.62,0,1
3/2/2024 1:30,DUNWOD,61760,22.93,0.94,0,1
3/2/2024 1:30,GENESE,61753,20.66,-1.32,0,1
3/2/2024 1:30,HUD VL,61758,22.84,0.86,0,1
3/2/2024 1:30,LONGIL,61762,23.37,1.39,0,1
3/2/2024 1:30,MHK VL,61756,22.18,0.2,0,1
3/2/2024 1:30,MILLWD,61759,22.88,0.9,0,1
3/2/2024 1:30,N.Y.C.,61761,22.88,0.9,0,1
3/2/2024 1:30,NORTH,61755,22.57,0.59,0,1
3/2/2024 1:30,WEST,61752,20.38,-1.6,0,1
3/2/2024 1:45,CAPITL,61757,22.5,0.65,0,1
3/2/2024 1:45,CENTRL,61754,21.19,-0.65,0,1
3/2/2024 1:45,DUNWOD,61760,22.83,0.98,0,1
3/2/2024 1:45,GENESE,61753,20.44,-1.4,0,1
3/2/2024 1:45,HUD VL,61758,22.74,0.9,0,1
3/2/2024 1:45,LONGIL,61762,23.24,1.4,0,1
3/2/2024 1:45,MHK VL,61756,22.08,0.24,0,1
3/2/2024 1:45,MILLWD,61759,22.78,0.94,0,1
3/2/2024 1:45,N.Y.C.,61761,22.78,0.94,0,1
3/2/2024 1:45,NORTH,61755,22.43,0.59,0,1
3/2/2024 1:45,WEST,61752,20.11,-1.73,0,1
3/2/2024 2:00,CAPITL,61757,22.34,0.63,0,1
3/2/2024 2:00,CENTRL,61754,21.1,-0.61,0,1
3/2/2024 2:00,DUNWOD,61760,22.68,0.98,0,1
3/2/2024 2:00,GENESE,61753,20.3,-1.41,0,1
3/2/2024 2:00,HUD VL,61758,22.58,0.87,0,1
3/2/2024 2:00,LONGIL,61762,23.12,1.41,0,1
3/2/2024 2:00,MHK VL,61756,21.99,0.28,0,1
3/2/2024 2:00,MILLWD,61759,22.64,0.93,0,1
3/2/2024 2:00,N.Y.C.,61761,22.64,0.93,0,1
3/2/2024 2:00,NORTH,61755,22.31,0.61,0,1
3/2/2024 2:00,WEST,61752,19.97,-1.74,0,1
3/2/2024 2:15,CAPITL,61757,21.53,0.61,0,1
3/2/2024 2:15,CENTRL,61754,20.34,-0.59,0,1
3/2/2024 2:15,DUNWOD,61760,21.84,0.92,0,1
3/2/2024 2:15,GENESE,61753,19.52,-1.4,0,1
3/2/2024 2:15,HUD VL,61758,21.76,0.84,0,1
3/2/2024 2:15,LONGIL,61762,22.24,1.32,0,1
3/2/2024 2:15,MHK VL,61756,21.17,0.25,0,1
3/2/2024 2:15,MILLWD,61759,21.8,0.88,0,1
3/2/2024 2:15,N.Y.C.,61761,21.8,0.88,0,1
3/2/2024 2:15,NORTH,61755,21.49,0.57,0,1
3/2/2024 2:15,WEST,61752,19.18,-1.74,0,1
3/2/2024 2:30,CAPITL,61757,21.28,0.58,0,1
3/2/2024 2:30,CENTRL,61754,20.13,-0.58,0,1
3/2/2024 2:30,DUNWOD,61760,21.55,0.85,0,1
3/2/2024 2:30,GENESE,61753,19.4,-1.3,0,1
3/2/2024 2:30,HUD VL,61758,21.49,0.79,0,1
3/2/2024 2:30,LONGIL,61762,21.97,1.26,0,1
3/2/2024 2:30,MHK VL,61756,20.93,0.23,0,1
3/2/2024 2:30,MILLWD,61759,21.53,0.83,0,1
3/2/2024 2:30,N.Y.C.,61761,21.53,0.83,0,1
3/2/2024 2:30,NORTH,61755,21.31,0.6,0,1
3/2/2024 2:30,WEST,61752,19.09,-1.62,0,1
3/2/2024 2:45,CAPITL,61757,21.26,0.58,0,1
3/2/2024 2:45,CENTRL,61754,20.09,-0.6,0,1
3/2/2024 2:45,DUNWOD,61760,21.53,0.85,0,1
3/2/2024 2:45,GENESE,61753,19.4,-1.28,0,1
3/2/2024 2:45,HUD VL,61758,21.45,0.77,0,1
3/2/2024 2:45,LONGIL,61762,21.91,1.22,0,1
3/2/2024 2:45,MHK VL,61756,20.85,0.16,0,1
3/2/2024 2:45,MILLWD,61759,21.49,0.81,0,1
3/2/2024 2:45,N.Y.C.,61761,21.49,0.81,0,1
3/2/2024 2:45,NORTH,61755,21.33,0.64,0,1
3/2/2024 2:45,WEST,61752,19.11,-1.57,0,1
3/2/2024 3:00,CAPITL,61757,21.5,0.58,0,1
3/2/2024 3:00,CENTRL,61754,20.36,-0.56,0,1
3/2/2024 3:00,DUNWOD,61760,21.71,0.79,0,1
3/2/2024 3:00,GENESE,61753,19.71,-1.21,0,1
3/2/2024 3:00,HUD VL,61758,21.65,0.73,0,1
3/2/2024 3:00,LONGIL,61762,22.11,1.19,0,1
3/2/2024 3:00,MHK VL,61756,21.11,0.19,0,1
3/2/2024 3:00,MILLWD,61759,21.69,0.77,0,1
3/2/2024 3:00,N.Y.C.,61761,21.67,0.75,0,1
3/2/2024 3:00,NORTH,61755,21.61,0.69,0,1
3/2/2024 3:00,WEST,61752,19.5,-1.42,0,1
3/2/2024 3:15,CAPITL,61757,21.39,0.58,0,1
3/2/2024 3:15,CENTRL,61754,20.25,-0.56,0,1
3/2/2024 3:15,DUNWOD,61760,21.58,0.77,0,1
3/2/2024 3:15,GENESE,61753,19.64,-1.16,0,1
3/2/2024 3:15,HUD VL,61758,21.51,0.71,0,1
3/2/2024 3:15,LONGIL,61762,21.95,1.14,0,1
3/2/2024 3:15,MHK VL,61756,20.95,0.15,0,1
3/2/2024 3:15,MILLWD,61759,21.55,0.75,0,1
3/2/2024 3:15,N.Y.C.,61761,21.53,0.73,0,1
3/2/2024 3:15,NORTH,61755,21.49,0.69,0,1
3/2/2024 3:15,WEST,61752,19.45,-1.35,0,1
3/2/2024 3:30,CAPITL,61757,21.41,0.58,0,1
3/2/2024 3:30,CENTRL,61754,20.22,-0.6,0,1
3/2/2024 3:30,DUNWOD,61760,21.62,0.79,0,1
3/2/2024 3:30,GENESE,61753,19.64,-1.19,0,1
3/2/2024 3:30,HUD VL,61758,21.56,0.73,0,1
3/2/2024 3:30,LONGIL,61762,21.99,1.17,0,1
3/2/2024 3:30,MHK VL,61756,21.02,0.19,0,1
3/2/2024 3:30,MILLWD,61759,21.6,0.77,0,1
3/2/2024 3:30,N.Y.C.,61761,21.58,0.75,0,1
3/2/2024 3:30,NORTH,61755,21.5,0.67,0,1
3/2/2024 3:30,WEST,61752,19.43,-1.4,0,1
3/2/2024 3:45,CAPITL,61757,21.41,0.6,0,1
3/2/2024 3:45,CENTRL,61754,20.18,-0.62,0,1
3/2/2024 3:45,DUNWOD,61760,21.6,0.79,0,1
3/2/2024 3:45,GENESE,61753,19.54,-1.27,0,1
3/2/2024 3:45,HUD VL,61758,21.53,0.73,0,1
3/2/2024 3:45,LONGIL,61762,21.97,1.16,0,1
3/2/2024 3:45,MHK VL,61756,20.97,0.17,0,1
3/2/2024 3:45,MILLWD,61759,21.58,0.77,0,1
3/2/2024 3:45,N.Y.C.,61761,21.53,0.73,0,1
3/2/2024 3:45,NORTH,61755,21.47,0.67,0,1
3/2/2024 3:45,WEST,61752,19.29,-1.52,0,1
3/2/2024 4:00,CAPITL,61757,21.55,0.61,0,1
3/2/2024 4:00,CENTRL,61754,20.33,-0.61,0,1
3/2/2024 4:00,DUNWOD,61760,21.72,0.78,0,1
3/2/2024 4:00,GENESE,61753,19.66,-1.28,0,1
3/2/2024 4:00,HUD VL,61758,21.65,0.71,0,1
3/2/2024 4:00,LONGIL,61762,22.09,1.15,0,1
3/2/2024 4:00,MHK VL,61756,21.11,0.17,0,1
3/2/2024 4:00,MILLWD,61759,21.67,0.73,0,1
3/2/2024 4:00,N.Y.C.,61761,21.63,0.69,0,1
3/2/2024 4:00,NORTH,61755,21.61,0.67,0,1
3/2/2024 4:00,WEST,61752,19.39,-1.55,0,1
3/2/2024 4:15,CAPITL,61757,21.57,0.61,0,1
3/2/2024 4:15,CENTRL,61754,20.31,-0.65,0,1
3/2/2024 4:15,DUNWOD,61760,21.74,0.78,0,1
3/2/2024 4:15,GENESE,61753,19.71,-1.26,0,1
3/2/2024 4:15,HUD VL,61758,21.7,0.73,0,1
3/2/2024 4:15,LONGIL,61762,22.12,1.15,0,1
3/2/2024 4:15,MHK VL,61756,21.15,0.19,0,1
3/2/2024 4:15,MILLWD,61759,21.72,0.75,0,1
3/2/2024 4:15,N.Y.C.,61761,21.68,0.71,0,1
3/2/2024 4:15,NORTH,61755,21.63,0.67,0,1
3/2/2024 4:15,WEST,61752,19.43,-1.53,0,1
3/2/2024 4:30,CAPITL,61757,22.4,0.65,0,1
3/2/2024 4:30,CENTRL,61754,21.1,-0.65,0,1
3/2/2024 4:30,DUNWOD,61760,22.57,0.83,0,1
3/2/2024 4:30,GENESE,61753,20.42,-1.33,0,1
3/2/2024 4:30,HUD VL,61758,22.51,0.76,0,1
3/2/2024 4:30,LONGIL,61762,22.94,1.2,0,1
3/2/2024 4:30,MHK VL,61756,22.01,0.26,0,1
3/2/2024 4:30,MILLWD,61759,22.53,0.78,0,1
3/2/2024 4:30,N.Y.C.,61761,22.51,0.76,0,1
3/2/2024 4:30,NORTH,61755,22.42,0.67,0,1
3/2/2024 4:30,WEST,61752,20.14,-1.61,0,1
3/2/2024 4:45,CAPITL,61757,22.31,0.63,0,1
3/2/2024 4:45,CENTRL,61754,21.16,-0.52,0,1
3/2/2024 4:45,DUNWOD,61760,22.46,0.78,0,1
3/2/2024 4:45,GENESE,61753,20.47,-1.21,0,1
3/2/2024 4:45,HUD VL,61758,22.42,0.74,0,1
3/2/2024 4:45,LONGIL,61762,22.87,1.19,0,1
3/2/2024 4:45,MHK VL,61756,21.96,0.28,0,1
3/2/2024 4:45,MILLWD,61759,22.44,0.76,0,1
3/2/2024 4:45,N.Y.C.,61761,22.4,0.71,0,1
3/2/2024 4:45,NORTH,61755,22.33,0.65,0,1
3/2/2024 4:45,WEST,61752,20.27,-1.41,0,1
3/2/2024 5:00,CAPITL,61757,21.5,0.58,0,1
3/2/2024 5:00,CENTRL,61754,20.38,-0.54,0,1
3/2/2024 5:00,DUNWOD,61760,21.71,0.79,0,1
3/2/2024 5:00,GENESE,61753,19.73,-1.19,0,1
3/2/2024 5:00,HUD VL,61758,21.65,0.73,0,1
3/2/2024 5:00,LONGIL,61762,22.09,1.17,0,1
3/2/2024 5:00,MHK VL,61756,21.19,0.27,0,1
3/2/2024 5:00,MILLWD,61759,21.67,0.75,0,1
3/2/2024 5:00,N.Y.C.,61761,21.65,0.73,0,1
3/2/2024 5:00,NORTH,61755,21.53,0.61,0,1
3/2/2024 5:00,WEST,61752,19.52,-1.4,0,1
3/2/2024 5:15,CAPITL,61757,21.48,0.58,0,1
3/2/2024 5:15,CENTRL,61754,20.42,-0.48,0,1
3/2/2024 5:15,DUNWOD,61760,21.65,0.75,0,1
3/2/2024 5:15,GENESE,61753,19.73,-1.17,0,1
3/2/2024 5:15,HUD VL,61758,21.61,0.71,0,1
3/2/2024 5:15,LONGIL,61762,22.05,1.15,0,1
3/2/2024 5:15,MHK VL,61756,21.13,0.23,0,1
